City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Manokwari,ID,2022-11-17 01:36:45,-0.8667,134.0833,83.57,73,100,5.77
296,Taoudenni,ML,2022-11-17 01:36:45,22.6783,-3.9836,71.6,18,0,9.22
297,Alofi,NU,2022-11-17 01:36:45,-19.0595,-169.9187,82.29,78,75,9.22
298,Ambunti,PG,2022-11-17 01:36:46,-4.2365,142.8448,92.68,52,90,2.66
299,Vostok,RU,2022-11-17 01:36:46,46.4856,135.8833,26.96,70,88,2.53
300,Askiz,RU,2022-11-17 01:36:46,53.1319,90.5264,25.83,55,100,17.76
301,Bemidji,US,2022-11-17 01:35:53,47.4736,-94.8803,19.06,91,0,0.0
302,Kojnare,BG,2022-11-17 01:36:47,43.35,24.1333,50.11,71,100,4.54
303,Aksu,CN,2022-11-17 01:36:47,41.1231,80.2644,35.98,46,0,3.02
304,Oranjemund,NA,2022-11-17 01:36:47,-28.55,16.4333,58.57,89,72,9.17
305,Lavrentiya,RU,2022-11-17 01:34:41,65.5833,-171.0,33.51,96,100,14.25
306,Olenegorsk,RU,2022-11-17 01:36:48,68.15,33.3,23.2,98,84,3.78
307,Northam,GB,2022-11-17 01:36:48,51.0333,-4.2167,51.26,92,100,18.05
308,Kontagora,NG,2022-11-17 01:36:48,10.3999,5.4695,69.78,37,3,4.94
309,Apollonia,GR,2022-11-17 01:36:48,36.9716,24.7231,60.39,79,13,23.47
310,Bjornevatn,NO,2022-11-17 01:36:49,69.6672,29.9847,28.02,93,93,5.75
311,Yerofey Pavlovich,RU,2022-11-17 01:36:49,53.9667,121.9667,13.55,87,100,2.77
312,Sulangan,PH,2022-11-17 01:36:49,11.1373,123.7228,82.62,77,99,9.42
313,Touros,BR,2022-11-17 01:36:50,-5.1989,-35.4608,78.57,70,1,11.48
314,Bosaso,SO,2022-11-17 01:36:50,11.2842,49.1816,73.8,75,0,3.06
315,Rawson,AR,2022-11-17 01:36:50,-43.3002,-65.1023,61.21,54,4,15.12
316,Muroto,JP,2022-11-17 01:36:50,33.2833,134.15,62.58,53,94,3.94
317,Neiafu,TO,2022-11-17 01:36:51,-18.65,-173.9833,75.88,94,75,5.75
318,Nanaimo,CA,2022-11-17 01:35:28,49.1663,-123.936,40.77,92,100,8.05
319,Zacatepec,MX,2022-11-17 01:32:56,18.65,-99.2,75.97,56,2,1.48
320,Padang,ID,2022-11-17 01:34:19,-0.9492,100.3543,73.45,86,100,3.04
321,Corralillo,CU,2022-11-17 01:37:51,22.9819,-80.5856,76.93,82,0,8.93
322,Maningrida,AU,2022-11-17 01:37:51,-12.0667,134.2667,92.19,50,100,6.87
323,Deniliquin,AU,2022-11-17 01:37:52,-35.5333,144.9667,63.59,46,16,13.65
324,Abu Samrah,SY,2022-11-17 01:37:52,35.3029,37.1841,56.03,76,100,0.67
325,Seddon,AU,2022-11-17 01:37:52,-37.8068,144.8916,62.15,67,75,19.57
326,Taicheng,CN,2022-11-17 01:37:53,38.731,113.228,44.82,37,0,2.46
327,Tautira,PF,2022-11-17 01:37:53,-17.7333,-149.15,77.83,78,77,7.2
328,Yilan,TW,2022-11-17 01:37:53,24.757,121.753,78.66,70,6,3.22
329,Biltine,TD,2022-11-17 01:37:53,14.5333,20.9167,68.9,29,7,8.03
330,Ust-Maya,RU,2022-11-17 01:37:54,60.4167,134.5333,-28.84,95,51,2.71
331,Comodoro Rivadavia,AR,2022-11-17 01:37:54,-45.8667,-67.5,58.86,58,0,6.91
332,Hamilton,US,2022-11-17 01:35:23,39.1834,-84.5333,33.94,82,100,13.8
333,Aldergrove,CA,2022-11-17 01:37:26,49.058,-122.4709,43.09,81,75,4.61
334,Benghazi,LY,2022-11-17 01:37:54,32.1167,20.0667,67.84,56,0,14.74
335,Benguela,AO,2022-11-17 01:37:55,-12.5763,13.4055,73.27,77,89,3.13
336,Bria,CF,2022-11-17 01:37:55,6.5423,21.9863,67.66,58,100,2.77
337,Grand Gaube,MU,2022-11-17 01:37:55,-20.0064,57.6608,70.2,68,59,5.01
338,Yangjiang,CN,2022-11-17 01:34:16,21.85,111.9667,78.66,75,16,6.91
339,Adra,ES,2022-11-17 01:37:56,36.7496,-3.0206,66.38,73,6,10.47
340,Dong Hoi,VN,2022-11-17 01:37:56,17.4833,106.6,79.99,80,24,2.28
341,Sitka,US,2022-11-17 01:37:56,57.0531,-135.33,48.09,71,0,0.0
342,Sarti,GR,2022-11-17 01:37:56,40.1,23.9833,62.98,75,93,7.96
343,Jizan,SA,2022-11-17 01:37:57,17.3333,42.6667,77.94,69,5,5.17
344,Laguna,US,2022-11-17 01:34:40,38.421,-121.4238,60.94,53,0,4.61
345,Soe,ID,2022-11-17 01:37:57,-9.8607,124.284,82.76,48,90,3.18
346,Jacqueville,CI,2022-11-17 01:37:57,5.2052,-4.4146,80.31,77,81,4.9
347,Port Blair,IN,2022-11-17 01:33:17,11.6667,92.75,78.71,83,99,3.02
348,Fukue,JP,2022-11-17 01:37:58,32.6881,128.8419,61.16,63,75,2.3
349,Sinnamary,GF,2022-11-17 01:37:58,5.3833,-52.95,78.31,84,100,7.76
350,Salalah,OM,2022-11-17 01:37:58,17.0151,54.0924,73.49,64,0,4.61
351,Lukhovitsy,RU,2022-11-17 01:37:59,54.9728,39.0361,18.68,96,15,3.67
352,Tsurib,RU,2022-11-17 01:37:59,42.2368,46.8307,37.62,47,87,11.18
353,Buala,SB,2022-11-17 01:37:59,-8.145,159.5921,84.58,69,52,1.83
354,Kachiry,KZ,2022-11-17 01:38:00,53.0675,76.1036,18.68,86,100,11.52
355,Ypsonas,CY,2022-11-17 01:38:00,34.6884,32.9574,59.85,82,40,3.44
356,Mahanoro,MG,2022-11-17 01:38:00,-19.9,48.8,71.8,93,97,7.76
357,Slave Lake,CA,2022-11-17 01:38:00,55.2834,-114.769,17.58,67,40,14.97
358,Mwinilunga,ZM,2022-11-17 01:34:18,-11.7358,24.4293,60.01,97,100,3.0
359,Kita,ML,2022-11-17 01:38:01,13.0349,-9.4895,73.71,23,100,4.38
360,Olinda,BR,2022-11-17 01:38:01,-8.0089,-34.8553,80.33,74,40,8.05
361,Rio Grande,BR,2022-11-17 01:38:01,-32.035,-52.0986,67.6,65,0,6.22
362,Camana,PE,2022-11-17 01:39:02,-16.6228,-72.7111,65.66,84,98,4.14
363,Le Moule,GP,2022-11-17 01:39:02,16.3332,-61.3473,77.04,100,0,14.2
364,Roebourne,AU,2022-11-17 01:39:02,-20.7833,117.1333,79.61,45,24,12.88
365,San Jose,US,2022-11-17 01:34:19,37.3394,-121.895,61.86,42,0,3.0
366,Kasongo-Lunda,CD,2022-11-17 01:39:03,-6.4667,16.8167,69.73,90,100,1.79
367,Bend,US,2022-11-17 01:39:03,44.0582,-121.3153,38.71,64,2,5.77
368,Yulara,AU,2022-11-17 01:39:04,-25.2406,130.9889,80.98,42,11,20.0
369,Yueyang,CN,2022-11-17 01:39:04,29.3333,113.0919,58.59,66,0,2.89
370,Mwaya,TZ,2022-11-17 01:39:04,-9.55,33.95,76.77,65,27,1.86
371,Waingapu,ID,2022-11-17 01:39:05,-9.6567,120.2641,84.61,68,100,3.49
372,Carballo,ES,2022-11-17 01:39:05,43.213,-8.691,60.01,88,73,9.4
373,Huarmey,PE,2022-11-17 01:39:05,-10.0681,-78.1522,64.9,85,100,9.15
374,La Roda,ES,2022-11-17 01:39:06,39.2167,-2.15,56.93,88,100,24.74
375,Goderich,CA,2022-11-17 01:37:56,43.7501,-81.7165,36.91,100,100,2.3
376,La Mana,EC,2022-11-17 01:39:06,-0.9333,-79.2167,75.69,80,93,1.45
377,Pangnirtung,CA,2022-11-17 01:39:07,66.1451,-65.7125,-1.68,83,78,3.44
378,Egvekinot,RU,2022-11-17 01:39:07,66.3167,-179.1667,29.16,99,100,6.42
379,Jumla,NP,2022-11-17 01:34:41,29.2747,82.1838,42.35,45,2,2.66
380,Aldan,RU,2022-11-17 01:39:07,58.6031,125.3894,12.97,91,100,8.21
381,La Fria,VE,2022-11-17 01:39:08,8.2203,-72.2439,78.91,94,100,3.29
382,Ahipara,NZ,2022-11-17 01:39:08,-35.1667,173.1667,68.56,71,100,10.6
383,Hovd,MN,2022-11-17 01:39:09,48.0056,91.6419,30.42,45,14,13.91
384,Nouakchott,MR,2022-11-17 01:39:09,18.0858,-15.9785,78.73,46,63,7.45
385,Colares,PT,2022-11-17 01:35:49,38.7992,-9.4469,66.33,97,100,18.01
386,Olanchito,HN,2022-11-17 01:39:10,15.5,-86.5667,75.04,98,63,0.51
387,Nushki,PK,2022-11-17 01:39:10,29.5542,66.0215,50.13,34,0,2.06
388,Narsaq,GL,2022-11-17 01:39:11,60.9167,-46.05,23.22,91,50,5.73
389,Sexsmith,CA,2022-11-17 01:39:11,55.35,-118.786,15.15,73,0,8.05
390,Sobolevo,RU,2022-11-17 01:39:11,54.4299,31.8996,24.35,81,6,6.62
391,Barsinghausen,DE,2022-11-17 01:39:12,52.3105,9.4561,45.77,91,75,24.16
392,Hami,CN,2022-11-17 01:39:12,42.8,93.45,39.47,39,100,1.97
393,Nome,US,2022-11-17 01:35:55,64.5011,-165.4064,32.11,80,100,21.85
394,Gushikawa,JP,2022-11-17 01:39:13,26.3544,127.8686,76.59,65,100,6.91
395,Te Anau,NZ,2022-11-17 01:39:13,-45.4167,167.7167,59.68,86,100,2.57
396,Bobo Dioulasso,BF,2022-11-17 01:39:13,11.1771,-4.2979,64.85,48,0,5.75
397,Mahenge,TZ,2022-11-17 01:39:14,-8.6833,36.7167,63.32,89,66,3.96
398,Soyo,AO,2022-11-17 01:39:14,-6.1349,12.3689,76.32,82,70,8.72
399,Conneaut,US,2022-11-17 01:39:14,41.9476,-80.5542,36.1,76,82,19.64
400,Chunoyar,RU,2022-11-17 01:39:15,57.4467,97.3217,31.05,85,100,8.28
401,Paamiut,GL,2022-11-17 01:39:15,61.994,-49.6678,11.48,80,49,9.28
402,Hanmer Springs,NZ,2022-11-17 01:39:15,-42.5167,172.8167,65.19,77,100,5.21
403,Ugoofaaru,MV,2022-11-17 01:40:16,5.6667,73.0,81.12,75,96,8.48
404,The Valley,AI,2022-11-17 01:39:30,18.217,-63.0578,80.46,72,1,17.58
405,Togur,RU,2022-11-17 01:40:16,58.3631,82.8265,4.55,92,100,8.21
406,Mananjary,MG,2022-11-17 01:40:17,-21.2167,48.3333,71.37,92,53,8.1
407,Broome,US,2022-11-17 01:40:17,42.2506,-75.833,36.32,83,100,11.5
408,Kieta,PG,2022-11-17 01:40:17,-6.2167,155.6333,85.59,61,100,4.74
409,Skovorodino,RU,2022-11-17 01:40:18,53.9833,123.9167,13.59,91,100,3.53
410,Wakkanai,JP,2022-11-17 01:40:18,45.4094,141.6739,31.98,100,75,9.22
411,Acapulco,MX,2022-11-17 01:35:26,16.8634,-99.8901,82.22,78,75,3.44
412,Praia Da Vitoria,PT,2022-11-17 01:40:19,38.7333,-27.0667,62.85,72,75,17.56
413,Eyl,SO,2022-11-17 01:39:41,7.9803,49.8164,76.1,77,11,9.8
414,Mecca,SA,2022-11-17 01:39:19,21.4267,39.8261,77.02,71,100,3.38
415,Arlington,US,2022-11-17 01:39:27,32.7357,-97.1081,48.65,60,0,8.05
416,Santa Rosa,PH,2022-11-17 01:40:19,14.3122,121.1114,87.1,76,73,13.06
417,Port Keats,AU,2022-11-17 01:40:20,-14.25,129.55,88.52,59,43,4.07
418,Mingyue,CN,2022-11-17 01:40:20,43.1069,128.9217,40.15,43,57,1.74
419,Kaeo,NZ,2022-11-17 01:40:20,-35.1,173.7833,74.32,77,100,9.73
420,Ati,TD,2022-11-17 01:40:21,13.2154,18.3353,72.64,22,1,9.17
421,Iqaluit,CA,2022-11-17 01:40:21,63.7506,-68.5145,8.33,85,100,14.97
422,Staryy Nadym,RU,2022-11-17 01:40:22,65.6118,72.6842,4.19,86,100,10.18
423,Ternate,ID,2022-11-17 01:40:22,0.8,127.4,83.68,73,93,6.08
424,Meoqui,MX,2022-11-17 01:40:22,28.2833,-105.4833,49.86,41,0,14.2
425,Necochea,AR,2022-11-17 01:40:23,-38.5473,-58.7368,60.33,90,100,6.69
426,Yantal,RU,2022-11-17 01:40:23,56.8471,105.2542,28.24,87,97,11.07
427,Chaozhou,CN,2022-11-17 01:40:23,23.6651,116.6379,75.06,67,2,2.68
428,Kolding,DK,2022-11-17 01:40:24,55.4904,9.4722,46.26,65,99,23.02
429,Sungairaya,ID,2022-11-17 01:40:24,0.7,108.9,84.87,71,35,3.8
430,Marystown,CA,2022-11-17 01:40:25,47.1666,-55.1483,36.81,74,100,6.22
431,Mokrousovo,RU,2022-11-17 01:40:26,55.8103,66.7653,6.67,79,100,6.13
432,Vanavara,RU,2022-11-17 01:40:26,60.34,102.2797,12.69,96,100,2.53
433,Assiniboia,CA,2022-11-17 01:37:43,49.6334,-105.9845,17.42,86,100,28.77
434,Hays,US,2022-11-17 01:40:27,30.0502,-98.0336,47.28,58,1,3.0
435,San Policarpo,PH,2022-11-17 01:40:27,12.1791,125.5072,82.2,84,100,11.86
436,Yashkul,RU,2022-11-17 01:40:27,46.1711,45.3435,44.83,98,100,7.52
437,Tilichiki,RU,2022-11-17 01:40:29,60.4667,166.1,12.54,90,20,4.56
438,Ondangwa,NA,2022-11-17 01:40:29,-17.9167,15.95,79.18,46,84,13.51
439,Dekar,BW,2022-11-17 01:40:30,-21.5333,21.9333,73.44,46,9,1.21
440,Kaitangata,NZ,2022-11-17 01:40:30,-46.2817,169.8464,58.89,77,90,7.31
441,Arifwala,PK,2022-11-17 01:40:30,30.294,73.0735,59.59,43,0,4.32
442,Lakselv,NO,2022-11-17 01:40:31,70.0513,24.9718,17.42,67,14,9.22
443,Ginir,ET,2022-11-17 01:40:31,7.1333,40.7,53.13,50,4,5.86
444,Preobrazheniye,RU,2022-11-17 01:40:31,42.9019,133.9064,42.39,45,11,2.93
445,Manavalakurichi,IN,2022-11-17 01:40:32,8.1333,77.3,77.85,82,100,5.41
446,Strezhevoy,RU,2022-11-17 01:40:32,60.7333,77.5889,-9.36,93,25,4.56
447,Tateyama,JP,2022-11-17 01:40:32,34.9833,139.8667,63.1,65,99,11.61
448,Port Shepstone,ZA,2022-11-17 01:40:32,-30.7414,30.455,69.06,83,100,6.51
449,Manadhoo,MV,2022-11-17 01:40:33,5.7667,73.3833,81.09,74,95,8.97
450,Verkhnevilyuysk,RU,2022-11-17 01:41:33,63.4453,120.3167,2.5,95,100,5.61
451,Terme,TR,2022-11-17 01:41:33,41.2092,36.9739,40.93,78,64,4.03
452,Haverfordwest,GB,2022-11-17 01:41:34,51.8017,-4.9691,47.79,96,100,10.47
453,Milkovo,RU,2022-11-17 01:41:34,54.7167,158.6167,17.83,83,5,0.81
454,Ende,ID,2022-11-17 01:41:34,-8.8432,121.6623,85.98,69,97,1.68
455,Kavaratti,IN,2022-11-17 01:41:35,10.5669,72.642,81.66,72,100,4.45
456,Chicama,PE,2022-11-17 01:41:35,-7.8447,-79.1469,61.34,76,99,5.91
457,Nanortalik,GL,2022-11-17 01:39:35,60.1432,-45.2371,20.14,74,45,20.42
458,Alta Floresta,BR,2022-11-17 01:40:34,-9.8756,-56.0861,73.38,87,60,2.51
459,Ulladulla,AU,2022-11-17 01:41:35,-35.35,150.4667,61.5,48,6,11.52
460,Svetlogorsk,BY,2022-11-17 01:41:36,52.6333,29.7333,27.18,75,52,10.87
461,Boyolangu,ID,2022-11-17 01:41:36,-8.1181,111.8935,84.63,72,87,3.67
462,Okakarara,NA,2022-11-17 01:41:36,-20.5833,17.4333,69.17,60,100,5.32
463,Hirara,JP,2022-11-17 01:41:37,24.8,125.2833,79.07,78,75,14.97
464,Henties Bay,NA,2022-11-17 01:41:37,-22.116,14.2845,59.09,93,3,7.52
465,Hervey Bay,AU,2022-11-17 01:41:37,-25.2986,152.8535,78.03,35,48,14.0
466,Castrillon,ES,2022-11-17 01:41:38,43.3979,-6.7922,55.33,80,35,11.36
467,Pori,FI,2022-11-17 01:41:38,61.4833,21.7833,26.67,93,100,2.3
468,Miri,MY,2022-11-17 01:41:38,4.4148,114.0089,84.34,84,40,2.3
469,Luau,AO,2022-11-17 01:41:38,-10.7073,22.2247,62.02,99,100,1.19
470,Juba,SS,2022-11-17 01:41:39,4.8517,31.5825,73.47,78,92,3.96
471,Lima,PE,2022-11-17 01:37:40,-12.0432,-77.0282,64.9,81,0,14.97
472,Zhangye,CN,2022-11-17 01:41:39,38.9342,100.4517,36.73,25,0,7.74
473,Senneterre,CA,2022-11-17 01:41:39,48.3835,-77.2328,21.88,93,100,6.15
474,Esso,RU,2022-11-17 01:41:40,55.9333,158.7,15.44,90,10,2.68
475,Mount Isa,AU,2022-11-17 01:41:40,-20.7333,139.5,85.77,17,60,13.8
476,Qasigiannguit,GL,2022-11-17 01:39:23,68.8193,-51.1922,16.05,93,100,4.99
477,Huntsville,US,2022-11-17 01:37:44,34.7304,-86.5861,39.81,68,40,0.0
478,Oyama,JP,2022-11-17 01:37:28,36.3,139.8,56.59,47,90,3.6
479,Perth,AU,2022-11-17 01:37:12,-31.9333,115.8333,68.67,72,40,17.27
480,Terrell,US,2022-11-17 01:41:40,32.736,-96.2753,47.91,69,0,0.0
481,Sandnessjoen,NO,2022-11-17 01:41:41,66.0217,12.6316,51.91,19,0,3.44
482,Samdrup Jongkhar,BT,2022-11-17 01:41:41,26.9167,91.6167,62.56,54,0,1.34
483,Coahuayana,MX,2022-11-17 01:41:41,18.7333,-103.6833,75.42,88,0,2.24
484,Mestia,GE,2022-11-17 01:41:42,43.0458,42.7278,38.14,52,100,1.77
485,Karachi,PK,2022-11-17 01:41:31,24.9056,67.0822,67.82,83,0,3.44
486,Suffolk,US,2022-11-17 01:39:01,40.8668,-72.7996,46.85,71,40,6.91
487,Ambon,ID,2022-11-17 01:41:42,-3.6954,128.1814,86.14,66,40,2.3
488,Malakal,SS,2022-11-17 01:41:42,9.5334,31.6605,73.96,36,7,5.03
489,Nizwa,OM,2022-11-17 01:39:37,22.9333,57.5333,69.08,65,77,2.46
490,Sampit,ID,2022-11-17 01:41:43,-2.5333,112.95,86.25,66,100,1.19
491,Promyshlennaya,RU,2022-11-17 01:41:43,54.9159,85.6385,20.35,82,100,15.23
492,Ust-Koksa,RU,2022-11-17 01:41:43,50.2696,85.6108,6.42,92,86,2.42
493,Antofagasta,CL,2022-11-17 01:38:17,-23.65,-70.4,61.88,83,37,2.86
494,Vila Velha,BR,2022-11-17 01:41:44,-20.3297,-40.2925,71.55,98,100,3.44
495,Umm Lajj,SA,2022-11-17 01:40:59,25.0213,37.2685,74.59,55,100,10.11
496,Sao Joao De Pirabas,BR,2022-11-17 01:41:44,-0.7747,-47.1772,78.39,76,100,4.41
497,Kathu,TH,2022-11-17 01:42:44,7.9178,98.3332,83.7,99,99,3.58
498,Murree,PK,2022-11-17 01:42:45,33.9073,73.393,32.25,61,0,7.96
499,Ossora,RU,2022-11-17 01:42:45,59.2353,163.0719,19.11,79,3,6.85
500,Ibiruba,BR,2022-11-17 01:42:45,-28.6275,-53.0897,63.21,58,6,4.59
501,Benin,BJ,2022-11-17 01:42:46,9.5,2.25,69.01,34,43,3.47
502,Escanaba,US,2022-11-17 01:42:46,45.7453,-87.0646,30.51,93,100,5.75
503,Novichikha,RU,2022-11-17 01:42:46,52.204,81.3877,23.07,92,100,13.42
504,Camacari,BR,2022-11-17 01:42:46,-12.6975,-38.3242,80.37,92,48,5.75
505,Ghanzi,BW,2022-11-17 01:42:47,-21.5667,21.7833,73.81,47,7,1.3
506,Kanye,BW,2022-11-17 01:42:47,-24.9667,25.3327,68.79,42,11,6.04
507,Kamina,CD,2022-11-17 01:42:47,-8.7386,24.9906,58.95,97,90,2.35
508,Uzventis,LT,2022-11-17 01:42:48,55.7803,22.6547,28.47,86,10,6.69
509,Karratha,AU,2022-11-17 01:42:48,-20.7377,116.8463,78.57,47,47,13.6
510,Port Macquarie,AU,2022-11-17 01:42:48,-31.4333,152.9167,68.9,49,40,15.86
511,Piet Retief,ZA,2022-11-17 01:42:48,-27.0071,30.8132,58.48,90,10,3.38
512,Bairiki,KI,2022-11-17 01:42:49,1.3292,172.9752,87.8,66,40,11.5
513,Aklavik,CA,2022-11-17 01:42:49,68.2191,-135.0107,11.39,80,100,1.54
514,Coihaique,CL,2022-11-17 01:42:49,-45.5752,-72.0662,53.55,76,0,4.61
515,Loiza,PR,2022-11-17 01:42:50,18.4313,-65.8802,81.07,83,40,11.5
516,Airai,TL,2022-11-17 01:42:50,-8.9266,125.4092,74.59,54,63,2.06
517,Emerald,AU,2022-11-17 01:42:50,-23.5333,148.1667,82.35,25,50,8.57
518,Beyneu,KZ,2022-11-17 01:42:50,45.3167,55.2,33.75,57,100,17.54
519,Daru,PG,2022-11-17 01:42:51,-9.0763,143.2092,85.86,72,100,7.49
520,Angoche,MZ,2022-11-17 01:42:51,-16.2325,39.9086,75.18,82,14,3.58
521,Guzelyurt,TR,2022-11-17 01:42:51,38.2772,34.3719,38.75,63,58,3.78
522,La Ronge,CA,2022-11-17 01:42:52,55.1001,-105.2842,14.25,73,100,19.57
523,Lompoc,US,2022-11-17 01:42:52,34.6391,-120.4579,62.74,51,0,6.91
524,Bonavista,CA,2022-11-17 01:42:52,48.6499,-53.1147,33.82,65,98,3.94
525,Karlshamn,SE,2022-11-17 01:42:53,56.1706,14.8619,41.49,62,100,15.79
526,Las Cruces,US,2022-11-17 01:37:55,32.3123,-106.7783,48.34,45,100,11.5
527,Namibe,AO,2022-11-17 01:42:53,-15.1961,12.1522,69.04,79,98,8.59
528,Shelton,US,2022-11-17 01:38:09,41.3165,-73.0932,45.97,78,75,6.91
529,Yoichi,JP,2022-11-17 01:42:53,43.2039,140.7703,42.51,61,100,12.73
530,Foggia,IT,2022-11-17 01:42:54,41.45,15.5333,59.85,88,0,5.75
531,Tyler,US,2022-11-17 01:38:11,32.3513,-95.3011,44.69,75,0,0.0
532,Ulagan,RU,2022-11-17 01:42:54,50.6321,87.9563,12.42,94,74,1.88
533,Neuquen,AR,2022-11-17 01:39:22,-38.9516,-68.0591,71.49,64,0,4.61
534,Gazanjyk,TM,2022-11-17 01:42:54,39.2446,55.5154,49.59,61,93,12.41
535,Surt,LY,2022-11-17 01:42:54,31.2089,16.5887,67.44,38,0,15.3
536,Kingsville,US,2022-11-17 01:42:55,27.5159,-97.8561,50.18,76,100,8.05
537,Cayenne,GF,2022-11-17 01:42:55,4.9333,-52.3333,78.84,89,0,0.0
538,Dire Dawa,ET,2022-11-17 01:42:55,9.5931,41.8661,63.28,41,1,2.53
539,Calahorra,ES,2022-11-17 01:42:56,42.3051,-1.9652,57.11,75,100,1.66
540,High Prairie,CA,2022-11-17 01:42:56,55.4334,-116.4858,7.93,93,6,5.37
541,Ilembula,TZ,2022-11-17 01:42:56,-8.9,34.5833,62.8,82,68,8.43
542,Shenjiamen,CN,2022-11-17 01:42:57,29.9576,122.298,63.32,92,100,11.43
543,San Patricio,US,2022-11-17 01:43:57,28.017,-97.5169,51.84,62,100,7.11
544,Kaufungen,DE,2022-11-17 01:43:57,51.2811,9.6186,48.34,92,100,10.69
545,Lazaro Cardenas,MX,2022-11-17 01:43:57,17.9583,-102.2,77.92,84,0,2.42
546,Thohoyandou,ZA,2022-11-17 01:43:58,-22.9456,30.485,69.46,53,0,3.96
547,Misratah,LY,2022-11-17 01:43:58,32.3754,15.0925,69.64,38,0,11.77
548,Pervomayskoye,RU,2022-11-17 01:43:58,43.919,46.7102,49.08,87,100,3.87
549,Rincon,US,2022-11-17 01:40:31,32.296,-81.2354,53.85,88,20,3.44
550,Shihezi,CN,2022-11-17 01:43:59,44.3,86.0333,34.75,97,100,5.61
551,Sabzevar,IR,2022-11-17 01:43:59,36.2126,57.6819,47.48,57,40,9.22
552,Taybad,IR,2022-11-17 01:43:59,34.74,60.7756,45.61,51,75,4.21
553,Namanyere,TZ,2022-11-17 01:44:00,-7.5167,31.05,60.49,92,75,4.65
